name,lat,lng,day,next_name,next_lat,next_lng,next_day,distance
Reichenau,47.7,15.83333,1886-09-18,Thalhof,47.70466,15.84704,1886-09-18,1.1520672160750205
Thalhof,47.70466,15.84704,1886-09-18,Reichenau,47.7,15.83333,1886-09-19,1.1520672160750205
Reichenau,47.7,15.83333,1886-09-19,Thalhof,47.70466,15.84704,1886-09-19,1.1520672160750205
Thalhof,47.70466,15.84704,1886-09-19,Wien,48.2066,16.37341,1886-09-20,68.2668304890799
Wien,48.2066,16.37341,1886-10-10,Reichenau,47.7,15.83333,1886-10-10,69.28323912775527
Reichenau,47.7,15.83333,1886-10-10,Thalhof,47.70466,15.84704,1886-10-10,1.1520672160750205
Thalhof,47.70466,15.84704,1886-10-10,Wien,48.2066,16.37341,1886-10-11,68.2668304890799
Wien,48.2066,16.37341,1886-12-05,Reichenau,47.7,15.83333,1886-12-06,69.28323912775527
Reichenau,47.7,15.83333,1886-12-06,Thalhof,47.70466,15.84704,1886-12-06,1.1520672160750205
Thalhof,47.70466,15.84704,1886-12-06,Reichenau,47.7,15.83333,1886-12-07,1.1520672160750205
Reichenau,47.7,15.83333,1886-12-07,Thalhof,47.70466,15.84704,1886-12-07,1.1520672160750205
Thalhof,47.70466,15.84704,1886-12-07,Wien,48.2066,16.37341,1886-12-08,68.2668304890799
Wien,48.2066,16.37341,1887-07-12,Ischl,47.71109,13.61893,1887-07-13,212.95412990221547
Ischl,47.71109,13.61893,1887-08-15,Wien,48.2066,16.37341,1887-08-16,212.95412990221547
Wien,48.2066,16.37341,1887-09-16,Wiesbaden,50.08258,8.24932,1887-09-17,627.9839591230221
Wiesbaden,50.08258,8.24932,1887-09-18,Frankfurt am Main,50.11552,8.68417,1887-09-19,31.3277486046466
Frankfurt am Main,50.11552,8.68417,1887-09-19,München,48.13743,11.57549,1887-09-20,304.7939319767322
München,48.13743,11.57549,1887-09-22,Wien,48.2066,16.37341,1887-09-23,356.87948124417477
Wien,48.2066,16.37341,1887-10-09,Reichenau,47.7,15.83333,1887-10-10,69.28323912775527
Reichenau,47.7,15.83333,1887-10-11,Wien,48.2066,16.37341,1887-10-12,69.28323912775527
Wien,48.2066,16.37341,1888-04-04,Berlin,52.52437,13.41053,1888-04-05,524.4064800940198
Berlin,52.52437,13.41053,1888-05-12,Dresden,51.05089,13.73832,1888-05-12,165.4966463631433
Dresden,51.05089,13.73832,1888-05-13,Wien,48.2066,16.37341,1888-05-13,369.1562453072578
Wien,48.2066,16.37341,1888-05-15,Reichenau,47.7,15.83333,1888-05-16,69.28323912775527
Reichenau,47.7,15.83333,1888-05-17,Wien,48.2066,16.37341,1888-05-18,69.28323912775527
Wien,48.2066,16.37341,1888-05-20,Paris,48.85341,2.3488,1888-05-21,1036.8426238819898
Paris,48.85341,2.3488,1888-05-22,London,51.50853,-0.12574,1888-05-22,344.1367192960824
London,51.50853,-0.12574,1888-07-21,Brighton,50.82838,-0.13947,1888-07-21,75.67379951222814
Brighton,50.82838,-0.13947,1888-07-23,Portsmouth,50.79899,-1.09125,1888-07-23,67.15913429195132
Portsmouth,50.79899,-1.09125,1888-07-23,Ryde,50.72999,-1.1621,1888-07-23,9.159945500846357
Ryde,50.72999,-1.1621,1888-07-23,Ventnor,50.59449,-1.20672,1888-07-23,15.39989284388788
Ventnor,50.59449,-1.20672,1888-07-24,Newport,50.70146,-1.29124,1888-07-24,13.31665722478294
Newport,50.70146,-1.29124,1888-07-25,Cowes,50.76306,-1.29772,1888-07-25,6.867832432579666
Cowes,50.76306,-1.29772,1888-07-25,Isle of Wight,50.66667,-1.33333,1888-07-25,11.013697994749899
Isle of Wight,50.66667,-1.33333,1888-07-25,London,51.50853,-0.12574,1888-07-25,126.21263592736642
London,51.50853,-0.12574,1888-07-31,Dover,51.12598,1.31257,1888-07-31,108.9316671681153
Dover,51.12598,1.31257,1888-07-31,Ostende,51.21551,2.927,1888-07-31,113.34892115020503
Ostende,51.21551,2.927,1888-08-20,Brüssel,50.85045,4.34878,1888-08-21,107.6843872060655
Brüssel,50.85045,4.34878,1888-08-23,Baden-Baden,48.7606,8.23975,1888-08-23,363.8923227161933
Baden-Baden,48.7606,8.23975,1888-08-25,Wien,48.2066,16.37341,1888-08-26,604.1373720620742
Wien,48.2066,16.37341,1889-07-26,Ischl,47.71109,13.61893,1889-07-27,212.95412990221547
Ischl,47.71109,13.61893,1889-07-29,Wien,48.2066,16.37341,1889-07-30,212.95412990221547
Wien,48.2066,16.37341,1889-08-02,Ischl,47.71109,13.61893,1889-08-03,212.95412990221547
Ischl,47.71109,13.61893,1889-08-09,Traunkirchen,47.84462,13.78939,1889-08-09,19.586413720975628
Traunkirchen,47.84462,13.78939,1889-08-10,Traunsee,47.85,13.8,1889-08-10,0.9942017932153859
Traunsee,47.85,13.8,1889-08-10,Grünau,47.85493,13.95573,1889-08-10,11.667384041814593
Grünau,47.85493,13.95573,1889-08-10,Almsee,47.7526,13.95658,1889-08-10,11.377893125315993
Almsee,47.7526,13.95658,1889-08-11,Offensee,47.75,13.83333,1889-08-11,9.2462124668411
Offensee,47.75,13.83333,1889-08-11,Ebensee,47.80716,13.779,1889-08-11,7.547838199437798
Ebensee,47.80716,13.779,1889-08-11,Aussee,47.60998,13.78243,1889-08-11,21.924900485939016
Aussee,47.60998,13.78243,1889-08-11,Grundlsee,47.63333,13.86667,1889-08-11,6.843788100328798
Grundlsee,47.63333,13.86667,1889-08-12,Gössl,47.63399,13.90264,1889-08-12,2.7042182031022794
Gössl,47.63399,13.90264,1889-08-12,Kammersee,47.64972,13.94306,1889-08-12,3.504729521061608
Kammersee,47.64972,13.94306,1889-08-12,Grundlsee,47.63333,13.86667,1889-08-13,6.022331347066888
Grundlsee,47.63333,13.86667,1889-08-14,Eisenerz,47.53333,14.88333,1889-08-14,77.28087303306629
Eisenerz,47.53333,14.88333,1889-08-15,Eisenerzerhöhe,47.6,14.91667,1889-08-15,7.8255378131678
Eisenerzerhöhe,47.6,14.91667,1889-08-15,Wildalpen,47.65,14.98333,1889-08-15,7.483913027211981
Wildalpen,47.65,14.98333,1889-08-15,Weichselboden,47.66667,15.16667,1889-08-15,13.896060571170738
Weichselboden,47.66667,15.16667,1889-08-16,Mariazell,47.77306,15.31639,1889-08-16,16.312884195318222
Mariazell,47.77306,15.31639,1889-08-17,Neuberg,47.66423,15.57226,1889-08-17,22.6931164823396
Neuberg,47.66423,15.57226,1889-08-17,Reichenau,47.7,15.83333,1889-08-17,20.001202070203757
Reichenau,47.7,15.83333,1889-08-19,Wien,48.2066,16.37341,1889-08-20,69.28323912775527
Wien,48.2066,16.37341,1890-06-17,Reichenau,47.7,15.83333,1890-06-18,69.28323912775527
Reichenau,47.7,15.83333,1890-06-19,Wien,48.2066,16.37341,1890-06-20,69.28323912775527
Wien,48.2066,16.37341,1890-07-20,Baden,48.00543,16.23264,1890-07-20,24.70335190028895
Baden,48.00543,16.23264,1890-07-20,Wien,48.2066,16.37341,1890-07-21,24.70335190028895
Wien,48.2066,16.37341,1890-07-22,Würnitz,48.41667,16.41667,1890-07-22,23.57838732950982
Würnitz,48.41667,16.41667,1890-07-23,Kleinrötz,48.4,16.41667,1890-07-23,1.853674991984698
Kleinrötz,48.4,16.41667,1890-07-23,Würnitz,48.41667,16.41667,1890-07-24,1.853674991984698
Würnitz,48.41667,16.41667,1890-07-24,Wien,48.2066,16.37341,1890-07-24,23.57838732950982
Wien,48.2066,16.37341,1890-07-25,Würnitz,48.41667,16.41667,1890-07-25,23.57838732950982
Würnitz,48.41667,16.41667,1890-07-26,Wien,48.2066,16.37341,1890-07-26,23.57838732950982
Wien,48.2066,16.37341,1890-09-17,Salzburg,47.79941,13.04399,1890-09-18,252.5150298709235
Salzburg,47.79941,13.04399,1890-10-04,Wien,48.2066,16.37341,1890-10-05,252.5150298709235
Wien,48.2066,16.37341,1890-10-18,Salzburg,47.79941,13.04399,1890-10-19,252.5150298709235
Salzburg,47.79941,13.04399,1890-10-20,Wien,48.2066,16.37341,1890-10-21,252.5150298709235
Wien,48.2066,16.37341,1890-11-05,Salzburg,47.79941,13.04399,1890-11-06,252.5150298709235
Salzburg,47.79941,13.04399,1890-11-07,Wien,48.2066,16.37341,1890-11-08,252.5150298709235
Wien,48.2066,16.37341,1890-11-29,Salzburg,47.79941,13.04399,1890-11-30,252.5150298709235
Salzburg,47.79941,13.04399,1890-12-01,Wien,48.2066,16.37341,1890-12-02,252.5150298709235
Wien,48.2066,16.37341,1891-01-05,Salzburg,47.79941,13.04399,1891-01-06,252.5150298709235
Salzburg,47.79941,13.04399,1891-01-07,Wien,48.2066,16.37341,1891-01-08,252.5150298709235
Wien,48.2066,16.37341,1891-01-24,Salzburg,47.79941,13.04399,1891-01-25,252.5150298709235
Salzburg,47.79941,13.04399,1891-01-26,Wien,48.2066,16.37341,1891-01-27,252.5150298709235
Wien,48.2066,16.37341,1891-02-06,Salzburg,47.79941,13.04399,1891-02-07,252.5150298709235
Salzburg,47.79941,13.04399,1891-02-08,Wien,48.2066,16.37341,1891-02-09,252.5150298709235
Wien,48.2066,16.37341,1891-03-04,Salzburg,47.79941,13.04399,1891-03-05,252.5150298709235
Salzburg,47.79941,13.04399,1891-03-06,Wien,48.2066,16.37341,1891-03-07,252.5150298709235
Wien,48.2066,16.37341,1891-05-29,Groß-Kanizsa,46.45347,16.99104,1891-05-30,200.41921560185506
Groß-Kanizsa,46.45347,16.99104,1891-05-31,Wien,48.2066,16.37341,1891-06-01,200.41921560185506
Wien,48.2066,16.37341,1891-06-03,Baden,48.00543,16.23264,1891-06-04,24.70335190028895
Baden,48.00543,16.23264,1891-06-04,Wien,48.2066,16.37341,1891-06-04,24.70335190028895
Wien,48.2066,16.37341,1891-06-05,Brunn am Gebirge,48.10917,16.29204,1891-06-06,12.410225482249144
Brunn am Gebirge,48.10917,16.29204,1891-06-06,Wien,48.2066,16.37341,1891-06-06,12.410225482249144
Wien,48.2066,16.37341,1891-06-06,Brunn am Gebirge,48.10917,16.29204,1891-06-07,12.410225482249144
Brunn am Gebirge,48.10917,16.29204,1891-06-07,Wien,48.2066,16.37341,1891-06-08,12.410225482249144
Wien,48.2066,16.37341,1891-06-11,Gumpoldskirchen,48.04538,16.2771,1891-06-12,19.307073456729487
Gumpoldskirchen,48.04538,16.2771,1891-06-12,Wien,48.2066,16.37341,1891-06-12,19.307073456729487
Wien,48.2066,16.37341,1891-06-14,Brunn am Gebirge,48.10917,16.29204,1891-06-15,12.410225482249144
Brunn am Gebirge,48.10917,16.29204,1891-06-15,Mödling,48.08605,16.28921,1891-06-15,2.5793916302080526
Mödling,48.08605,16.28921,1891-06-15,Wien,48.2066,16.37341,1891-06-15,14.796443130934973
Wien,48.2066,16.37341,1891-06-15,Brunn am Gebirge,48.10917,16.29204,1891-06-16,12.410225482249144
Brunn am Gebirge,48.10917,16.29204,1891-06-16,Wien,48.2066,16.37341,1891-06-16,12.410225482249144
Wien,48.2066,16.37341,1891-06-17,Gumpoldskirchen,48.04538,16.2771,1891-06-18,19.307073456729487
Gumpoldskirchen,48.04538,16.2771,1891-06-18,Wien,48.2066,16.37341,1891-06-18,19.307073456729487
Wien,48.2066,16.37341,1891-06-18,Gumpoldskirchen,48.04538,16.2771,1891-06-19,19.307073456729487
Gumpoldskirchen,48.04538,16.2771,1891-06-19,Wien,48.2066,16.37341,1891-06-19,19.307073456729487
Wien,48.2066,16.37341,1891-06-25,Brunn am Gebirge,48.10917,16.29204,1891-06-26,12.410225482249144
Brunn am Gebirge,48.10917,16.29204,1891-06-26,Wien,48.2066,16.37341,1891-06-26,12.410225482249144
Wien,48.2066,16.37341,1891-06-27,Brunn am Gebirge,48.10917,16.29204,1891-06-28,12.410225482249144
Brunn am Gebirge,48.10917,16.29204,1891-06-28,Wien,48.2066,16.37341,1891-06-28,12.410225482249144
Wien,48.2066,16.37341,1891-07-01,Guntramsdorf,48.04808,16.3241,1891-07-02,18.004441561952756
Guntramsdorf,48.04808,16.3241,1891-07-02,Wien,48.2066,16.37341,1891-07-02,18.004441561952756
Wien,48.2066,16.37341,1891-07-06,Baden,48.00543,16.23264,1891-07-07,24.70335190028895
Baden,48.00543,16.23264,1891-07-07,Wien,48.2066,16.37341,1891-07-07,24.70335190028895
Wien,48.2066,16.37341,1891-07-09,Baden,48.00543,16.23264,1891-07-10,24.70335190028895
Baden,48.00543,16.23264,1891-07-10,Wien,48.2066,16.37341,1891-07-10,24.70335190028895
Wien,48.2066,16.37341,1891-07-11,Guntramsdorf,48.04808,16.3241,1891-07-11,18.004441561952756
Guntramsdorf,48.04808,16.3241,1891-07-11,Wien,48.2066,16.37341,1891-07-12,18.004441561952756
Wien,48.2066,16.37341,1891-07-13,Guntramsdorf,48.04808,16.3241,1891-07-14,18.004441561952756
Guntramsdorf,48.04808,16.3241,1891-07-14,Wien,48.2066,16.37341,1891-07-14,18.004441561952756
Wien,48.2066,16.37341,1891-07-15,Baden,48.00543,16.23264,1891-07-16,24.70335190028895
Baden,48.00543,16.23264,1891-07-16,Wien,48.2066,16.37341,1891-07-16,24.70335190028895
Wien,48.2066,16.37341,1891-07-16,Brunn am Gebirge,48.10917,16.29204,1891-07-17,12.410225482249144
Brunn am Gebirge,48.10917,16.29204,1891-07-17,Mödling,48.08605,16.28921,1891-07-17,2.5793916302080526
Mödling,48.08605,16.28921,1891-07-17,Wien,48.2066,16.37341,1891-07-17,14.796443130934973
Wien,48.2066,16.37341,1891-07-19,Baden,48.00543,16.23264,1891-07-20,24.70335190028895
Baden,48.00543,16.23264,1891-07-20,Wien,48.2066,16.37341,1891-07-20,24.70335190028895
Wien,48.2066,16.37341,1891-07-22,Mödling,48.08605,16.28921,1891-07-23,14.796443130934973
Mödling,48.08605,16.28921,1891-07-23,Wien,48.2066,16.37341,1891-07-23,14.796443130934973
Wien,48.2066,16.37341,1891-07-23,Baden,48.00543,16.23264,1891-07-24,24.70335190028895
Baden,48.00543,16.23264,1891-07-24,Wien,48.2066,16.37341,1891-07-24,24.70335190028895
Wien,48.2066,16.37341,1891-07-24,Mödling,48.08605,16.28921,1891-07-25,14.796443130934973
Mödling,48.08605,16.28921,1891-07-25,Wien,48.2066,16.37341,1891-07-25,14.796443130934973
Wien,48.2066,16.37341,1891-07-25,Mödling,48.08605,16.28921,1891-07-26,14.796443130934973
Mödling,48.08605,16.28921,1891-07-26,Baden,48.00543,16.23264,1891-07-26,9.906943877899073
Baden,48.00543,16.23264,1891-07-26,Wien,48.2066,16.37341,1891-07-26,24.70335190028895
Wien,48.2066,16.37341,1891-07-26,Baden,48.00543,16.23264,1891-07-27,24.70335190028895
Baden,48.00543,16.23264,1891-07-27,Wien,48.2066,16.37341,1891-07-27,24.70335190028895
Wien,48.2066,16.37341,1891-07-27,Mödling,48.08605,16.28921,1891-07-28,14.796443130934973
Mödling,48.08605,16.28921,1891-07-28,Wien,48.2066,16.37341,1891-07-28,14.796443130934973
Wien,48.2066,16.37341,1891-07-29,Hinterbrühl,48.08611,16.24809,1891-07-30,16.323708526064795
Hinterbrühl,48.08611,16.24809,1891-07-30,Wien,48.2066,16.37341,1891-07-30,16.323708526064795
Wien,48.2066,16.37341,1891-07-30,Mödling,48.08605,16.28921,1891-07-31,14.796443130934973
Mödling,48.08605,16.28921,1891-07-31,Wien,48.2066,16.37341,1891-07-31,14.796443130934973
Wien,48.2066,16.37341,1891-08-14,Ischl,47.71109,13.61893,1891-08-15,212.95412990221547
Ischl,47.71109,13.61893,1891-08-16,Wien,48.2066,16.37341,1891-08-17,212.95412990221547
Wien,48.2066,16.37341,1891-09-18,Halle,51.48158,11.97947,1891-09-19,482.07979888506406
Halle,51.48158,11.97947,1891-09-26,Wien,48.2066,16.37341,1891-09-27,482.07979888506406
Wien,48.2066,16.37341,1892-07-23,Kirchau,47.65,16.1,1892-07-24,65.17306031575114
Kirchau,47.65,16.1,1892-07-25,Wien,48.2066,16.37341,1892-07-26,65.17306031575114
Wien,48.2066,16.37341,1892-07-30,Kirchau,47.65,16.1,1892-07-31,65.17306031575114
Kirchau,47.65,16.1,1892-08-01,Wien,48.2066,16.37341,1892-08-02,65.17306031575114
Wien,48.2066,16.37341,1892-08-25,Ischl,47.71109,13.61893,1892-08-26,212.95412990221547
Ischl,47.71109,13.61893,1892-09-11,Innsbruck,47.26266,11.39454,1892-09-11,174.88476196354685
Innsbruck,47.26266,11.39454,1892-09-12,Bozen,46.49067,11.33982,1892-09-12,85.92222801400237
Bozen,46.49067,11.33982,1892-09-12,Riva,45.88577,10.84117,1892-09-12,77.4775603338324
Riva,45.88577,10.84117,1892-09-16,Venedig,45.43713,12.33265,1892-09-16,126.47888826867658
Venedig,45.43713,12.33265,1892-09-22,Semmering,47.63333,15.81667,1892-09-23,361.91792478912413
Semmering,47.63333,15.81667,1892-09-24,Wien,48.2066,16.37341,1892-09-25,76.12062905425154
Wien,48.2066,16.37341,1892-10-15,Grillparzerstraße,48.212643768549,16.357353835756,1892-10-15,1.3695535062860402
Grillparzerstraße,48.212643768549,16.357353835756,1892-10-15,Wien,48.2066,16.37341,1892-10-16,1.3695535062860402
Wien,48.2066,16.37341,1892-10-16,Grillparzerstraße,48.212643768549,16.357353835756,1892-10-16,1.3695535062860402
Grillparzerstraße,48.212643768549,16.357353835756,1892-10-16,Wien,48.2066,16.37341,1892-10-17,1.3695535062860402
Wien,48.2066,16.37341,1892-10-17,Grillparzerstraße,48.212643768549,16.357353835756,1892-10-17,1.3695535062860402
Grillparzerstraße,48.212643768549,16.357353835756,1892-10-17,Wien,48.2066,16.37341,1892-10-18,1.3695535062860402
Wien,48.2066,16.37341,1892-10-18,Grillparzerstraße,48.212643768549,16.357353835756,1892-10-18,1.3695535062860402
Grillparzerstraße,48.212643768549,16.357353835756,1892-10-18,Wien,48.2066,16.37341,1892-10-19,1.3695535062860402
Wien,48.2066,16.37341,1892-10-19,Grillparzerstraße,48.212643768549,16.357353835756,1892-10-19,1.3695535062860402
Grillparzerstraße,48.212643768549,16.357353835756,1892-10-19,Wien,48.2066,16.37341,1892-10-20,1.3695535062860402
Wien,48.2066,16.37341,1892-10-20,Grillparzerstraße,48.212643768549,16.357353835756,1892-10-20,1.3695535062860402
Grillparzerstraße,48.212643768549,16.357353835756,1892-10-20,Wien,48.2066,16.37341,1892-10-21,1.3695535062860402
Wien,48.2066,16.37341,1892-10-21,Grillparzerstraße,48.212643768549,16.357353835756,1892-10-21,1.3695535062860402
Grillparzerstraße,48.212643768549,16.357353835756,1892-10-21,Wien,48.2066,16.37341,1892-10-22,1.3695535062860402
Wien,48.2066,16.37341,1892-10-22,Grillparzerstraße,48.212643768549,16.357353835756,1892-10-22,1.3695535062860402
Grillparzerstraße,48.212643768549,16.357353835756,1892-10-22,Wien,48.2066,16.37341,1892-10-23,1.3695535062860402
Wien,48.2066,16.37341,1892-10-23,Grillparzerstraße,48.212643768549,16.357353835756,1892-10-23,1.3695535062860402
Grillparzerstraße,48.212643768549,16.357353835756,1892-10-23,Wien,48.2066,16.37341,1892-10-24,1.3695535062860402
Wien,48.2066,16.37341,1892-10-24,Grillparzerstraße,48.212643768549,16.357353835756,1892-10-24,1.3695535062860402
Grillparzerstraße,48.212643768549,16.357353835756,1892-10-24,Wien,48.2066,16.37341,1892-10-25,1.3695535062860402
Wien,48.2066,16.37341,1892-10-25,Grillparzerstraße,48.212643768549,16.357353835756,1892-10-25,1.3695535062860402
Grillparzerstraße,48.212643768549,16.357353835756,1892-10-25,Wien,48.2066,16.37341,1892-10-26,1.3695535062860402
Wien,48.2066,16.37341,1892-10-26,Grillparzerstraße,48.212643768549,16.357353835756,1892-10-26,1.3695535062860402
Grillparzerstraße,48.212643768549,16.357353835756,1892-10-26,Wien,48.2066,16.37341,1892-10-27,1.3695535062860402
Wien,48.2066,16.37341,1892-10-27,Grillparzerstraße,48.212643768549,16.357353835756,1892-10-27,1.3695535062860402
Grillparzerstraße,48.212643768549,16.357353835756,1892-10-27,Wien,48.2066,16.37341,1892-10-28,1.3695535062860402
Wien,48.2066,16.37341,1892-10-28,Grillparzerstraße,48.212643768549,16.357353835756,1892-10-28,1.3695535062860402
Grillparzerstraße,48.212643768549,16.357353835756,1892-10-28,Wien,48.2066,16.37341,1892-10-29,1.3695535062860402
Wien,48.2066,16.37341,1892-10-29,Grillparzerstraße,48.212643768549,16.357353835756,1892-10-29,1.3695535062860402
Grillparzerstraße,48.212643768549,16.357353835756,1892-10-29,Wien,48.2066,16.37341,1892-10-30,1.3695535062860402
Wien,48.2066,16.37341,1892-10-30,Grillparzerstraße,48.212643768549,16.357353835756,1892-10-30,1.3695535062860402
Grillparzerstraße,48.212643768549,16.357353835756,1892-10-30,Wien,48.2066,16.37341,1892-10-31,1.3695535062860402
Wien,48.2066,16.37341,1892-10-31,Grillparzerstraße,48.212643768549,16.357353835756,1892-10-31,1.3695535062860402
Grillparzerstraße,48.212643768549,16.357353835756,1892-10-31,Wien,48.2066,16.37341,1892-11-01,1.3695535062860402
Wien,48.2066,16.37341,1892-11-01,Grillparzerstraße,48.212643768549,16.357353835756,1892-11-01,1.3695535062860402
Grillparzerstraße,48.212643768549,16.357353835756,1892-11-01,Wien,48.2066,16.37341,1892-11-02,1.3695535062860402
Wien,48.2066,16.37341,1892-11-02,Grillparzerstraße,48.212643768549,16.357353835756,1892-11-02,1.3695535062860402
Grillparzerstraße,48.212643768549,16.357353835756,1892-11-02,Wien,48.2066,16.37341,1892-11-03,1.3695535062860402
Wien,48.2066,16.37341,1892-11-03,Grillparzerstraße,48.212643768549,16.357353835756,1892-11-03,1.3695535062860402
Grillparzerstraße,48.212643768549,16.357353835756,1892-11-03,Wien,48.2066,16.37341,1892-11-04,1.3695535062860402
Wien,48.2066,16.37341,1892-11-04,Grillparzerstraße,48.212643768549,16.357353835756,1892-11-04,1.3695535062860402
Grillparzerstraße,48.212643768549,16.357353835756,1892-11-04,Wien,48.2066,16.37341,1892-11-05,1.3695535062860402
Wien,48.2066,16.37341,1892-11-05,Grillparzerstraße,48.212643768549,16.357353835756,1892-11-05,1.3695535062860402
Grillparzerstraße,48.212643768549,16.357353835756,1892-11-05,Wien,48.2066,16.37341,1892-11-06,1.3695535062860402
Wien,48.2066,16.37341,1892-11-06,Grillparzerstraße,48.212643768549,16.357353835756,1892-11-06,1.3695535062860402
Grillparzerstraße,48.212643768549,16.357353835756,1892-11-06,Wien,48.2066,16.37341,1892-11-07,1.3695535062860402
Wien,48.2066,16.37341,1892-11-07,Grillparzerstraße,48.212643768549,16.357353835756,1892-11-07,1.3695535062860402
Grillparzerstraße,48.212643768549,16.357353835756,1892-11-07,Wien,48.2066,16.37341,1892-11-08,1.3695535062860402
Wien,48.2066,16.37341,1892-11-08,Grillparzerstraße,48.212643768549,16.357353835756,1892-11-08,1.3695535062860402
Grillparzerstraße,48.212643768549,16.357353835756,1892-11-08,Wien,48.2066,16.37341,1892-11-09,1.3695535062860402
Wien,48.2066,16.37341,1892-11-09,Grillparzerstraße,48.212643768549,16.357353835756,1892-11-09,1.3695535062860402
Grillparzerstraße,48.212643768549,16.357353835756,1892-11-09,Wien,48.2066,16.37341,1892-11-10,1.3695535062860402
Wien,48.2066,16.37341,1892-11-10,Grillparzerstraße,48.212643768549,16.357353835756,1892-11-10,1.3695535062860402
Grillparzerstraße,48.212643768549,16.357353835756,1892-11-10,Wien,48.2066,16.37341,1892-11-11,1.3695535062860402
Wien,48.2066,16.37341,1892-11-11,Grillparzerstraße,48.212643768549,16.357353835756,1892-11-11,1.3695535062860402
Grillparzerstraße,48.212643768549,16.357353835756,1892-11-11,Wien,48.2066,16.37341,1892-11-12,1.3695535062860402
Wien,48.2066,16.37341,1892-11-12,Grillparzerstraße,48.212643768549,16.357353835756,1892-11-12,1.3695535062860402
Grillparzerstraße,48.212643768549,16.357353835756,1892-11-12,Wien,48.2066,16.37341,1892-11-13,1.3695535062860402
Wien,48.2066,16.37341,1892-11-13,Grillparzerstraße,48.212643768549,16.357353835756,1892-11-13,1.3695535062860402
